CustomerID,Name,DOB,Gender,JoinDate,IncomeBracket,CustomerSegment,RiskScore
364,Aradhya Khare,07-08-94,Female,25-05-24,High,Corporate,0.45
365,Shanaya Sangha,18-07-92,Female,12-11-24,Upper Middle,Digital,0.61
366,Ayesha Tailor,23-04-87,Male,09-09-24,Middle,Priority,0.08
367,Arnav Srinivas,13-12-57,Male,21-09-24,Low,Retail,0.15
368,Bhamini Dass,22-09-83,Male,23-10-24,Upper Middle,Retail,0.42
369,Manikya Loyal,26-10-56,Female,25-01-25,Upper Middle,Corporate,0.82
370,Himmat Tara,25-12-76,Male,11-01-25,Low,Priority,0.61
371,Romil Bera,02-10-75,Female,31-07-24,Low,Retail,0.91
372,Anahi Kanda,11-08-73,Male,09-05-24,High,Digital,0.69
373,Saksham Rajagopal,30-01-01,Male,11-12-24,High,Retail,0.15
374,Sana Kadakia,06-05-59,Female,04-01-25,Upper Middle,Priority,0.1
375,Veer Sarna,25-02-63,Female,12-02-25,High,Priority,0.96
376,Divij Loyal,28-12-66,Male,12-02-25,Upper Middle,Digital,0.72
377,Rohan Ravi,12-12-82,Male,09-05-24,Middle,Corporate,0.08
378,Urvi Keer,12-07-76,Male,16-05-24,Middle,Corporate,0.62
379,Rania Biswas,08-08-63,Female,28-02-25,Low,Corporate,0.85
380,Faiyaz Kala,26-01-83,Male,16-08-24,Upper Middle,Corporate,0.77
381,Jayesh Chowdhury,07-08-68,Female,31-07-24,Low,Retail,0.59
382,Pranay Brar,08-11-64,Female,22-06-24,Upper Middle,Retail,0.49
383,Rohan Loke,31-03-65,Female,16-06-24,Low,Priority,0.6
384,Priyansh Rana,06-07-57,Male,05-12-24,Middle,Priority,0.83
385,Piya Doshi,04-04-82,Female,15-04-24,Upper Middle,Priority,0.64
386,Madhav Kuruvilla,06-01-72,Male,29-09-24,High,Corporate,0.59
387,Nitara Karnik,18-09-55,Female,18-01-25,Middle,Priority,0.04
388,Chirag Sem,08-01-97,Female,06-03-25,Middle,Priority,0.93
389,Manikya Bhattacharyya,17-01-60,Female,04-02-25,Middle,Corporate,0.32
390,Ivana Dhar,05-11-92,Female,25-06-24,Middle,Corporate,0.39
391,Aaryahi Soni,18-04-62,Male,03-04-24,Low,Priority,0.32
392,Eva Chand,29-11-59,Male,26-10-24,Low,Priority,0.74
393,Aaina Garg,28-12-55,Female,18-05-24,High,Digital,0.32
394,Taimur Chhabra,17-08-07,Male,16-02-25,High,Retail,0.97
395,Indrans Sachdev,05-12-75,Male,02-06-24,Low,Priority,0.15
396,Sara Sekhon,19-01-80,Female,03-03-25,Upper Middle,Digital,0.64
397,Seher Ray,17-11-54,Female,14-01-25,Low,Corporate,0.73
398,Indrans Walia,09-10-75,Female,30-03-25,Low,Priority,0.63
399,Purab Din,25-06-99,Female,30-10-24,Low,Retail,0.95
400,Dhanuk Shah,03-07-80,Female,24-08-24,High,Priority,0.15
401,Divij Saini,12-11-63,Female,01-12-24,High,Corporate,0.68
402,Kaira Shan,22-03-69,Female,30-03-25,High,Retail,0.79
403,Pihu Bora,06-10-70,Male,18-05-24,Upper Middle,Retail,0.75
404,Pari Divan,12-08-88,Male,30-09-24,Low,Priority,0.46
405,Shlok Vohra,07-12-94,Female,07-05-24,Upper Middle,Corporate,0.42
406,Kabir Bath,06-05-07,Male,05-07-24,Upper Middle,Priority,0.61
407,Vritika Bhavsar,09-09-68,Female,10-06-24,Middle,Retail,0.04
408,Khushi Chaudhuri,11-03-84,Female,10-03-25,Upper Middle,Digital,0.45
409,Ira Barman,27-04-74,Female,24-02-25,High,Retail,0.3
410,Manjari Dara,29-11-73,Female,22-12-24,High,Retail,0.66
411,Indrans Chand,27-12-61,Male,18-04-24,Low,Corporate,0.25
412,Tiya Sankar,06-07-96,Female,10-01-25,Upper Middle,Corporate,0.08
413,Vivaan Garg,11-01-95,Female,05-09-24,Middle,Corporate,0.14
414,Inaaya  Barman,28-08-05,Male,25-02-25,High,Digital,0.73
415,Sara Seth,30-10-71,Male,26-06-24,Low,Corporate,0.37
416,Raghav Ram,25-06-67,Male,30-11-24,Middle,Digital,0.87
417,Sahil Shere,22-06-63,Female,03-01-25,Low,Digital,0.31
418,Jivika Lad,17-01-67,Male,21-07-24,Middle,Digital,0.52
419,Madhup Vala,03-07-72,Male,23-03-25,Low,Digital,0.46
420,Anika Ray,01-03-84,Female,19-03-25,Upper Middle,Retail,0.61
421,Yuvraj  Sachar,21-10-76,Male,07-09-24,Upper Middle,Corporate,0.6
422,Nirvaan Jha,05-02-60,Male,10-06-24,Middle,Retail,0.82
423,Dharmajan Wason,08-12-64,Male,30-11-24,Middle,Priority,0.41
424,Ritvik Varghese,13-04-88,Female,27-10-24,High,Priority,0.66
425,Raghav Keer,16-12-97,Male,24-06-24,High,Retail,0.39
426,Ishita Raval,26-02-05,Female,24-09-24,Low,Digital,0.75
427,Mishti Borah,03-08-86,Male,19-12-24,Middle,Corporate,0.85
428,Mamooty Vasa,06-12-02,Male,25-05-24,Low,Corporate,0.22
429,Kavya Bhavsar,08-11-80,Male,16-06-24,Upper Middle,Corporate,0.22
430,Sara Bhatia,09-10-00,Male,27-06-24,Low,Corporate,0.51
431,Adira Mahajan,01-09-69,Female,01-02-25,Middle,Corporate,0.01
432,Indrajit Upadhyay,20-11-91,Female,20-08-24,Low,Corporate,0.85
433,Raunak Bobal,03-04-66,Female,17-08-24,High,Priority,0.26
434,Ritvik Kadakia,05-07-68,Male,01-09-24,High,Corporate,0.96
435,Dhanush Dash,06-03-07,Female,11-04-24,Middle,Digital,0.7
436,Shaan Tripathi,15-06-97,Female,22-05-24,Low,Corporate,0.83
437,Madhav Ghose,19-03-56,Female,07-06-24,Low,Priority,0.78
438,Eshani Sami,06-07-61,Male,23-05-24,Upper Middle,Corporate,0.9
439,Jayant Wali,31-03-78,Male,05-03-25,Upper Middle,Corporate,1
440,Nitara Jani,22-11-85,Male,07-02-25,Middle,Digital,0.87
441,Zaina Aurora,17-08-85,Male,10-09-24,Low,Corporate,0.41
442,Jiya Sagar,19-04-91,Female,05-12-24,Upper Middle,Corporate,0.38
443,Veer Madan,16-05-75,Female,08-06-24,Low,Priority,0.47
444,Nayantara Kunda,27-03-05,Female,24-04-24,Low,Digital,0.5
445,Divij Andra,30-05-64,Female,18-10-24,High,Corporate,0.08
446,Lagan Sha,03-02-77,Female,30-06-24,High,Corporate,0.77
447,Nishith Rao,22-01-61,Male,29-08-24,Low,Digital,0.32
448,Tanya Baral,26-12-67,Female,15-12-24,Middle,Retail,0.02
449,Zeeshan Sankar,16-01-07,Male,07-06-24,Upper Middle,Priority,0.14
450,Neysa Kunda,09-01-95,Male,27-04-24,Low,Priority,0.49
451,Kiaan Chander,22-11-90,Male,13-12-24,Low,Priority,0.51
452,Tejas Krish,09-06-06,Male,09-04-24,Middle,Retail,0.98
453,Bhamini Bala,01-12-96,Male,01-03-25,Middle,Digital,0.08
454,Shray Acharya,15-04-81,Male,19-09-24,Upper Middle,Priority,0.15
455,Rasha Singh,08-10-55,Male,27-08-24,Middle,Corporate,0.37
456,Charvi Gala,20-09-66,Male,22-09-24,High,Retail,0.91
457,Aarav Shan,29-09-00,Male,22-12-24,Low,Priority,0.91
458,Yasmin Dayal,19-12-94,Female,20-04-24,Low,Retail,0.36
459,Ayesha Sabharwal,26-01-60,Female,03-07-24,Middle,Retail,0.18
460,Shalv Suresh,20-04-93,Male,03-12-24,Low,Corporate,0.87
461,Kartik Barman,25-06-75,Female,23-04-24,Low,Retail,0.7
462,Mannat Gupta,10-05-96,Male,13-07-24,High,Digital,0.54
463,Lavanya Suri,06-04-86,Male,17-11-24,High,Corporate,0.9
464,Kiara Choudhary,29-07-99,Male,08-03-25,Low,Digital,0.7
465,Ranbir Rege,27-03-82,Male,15-10-24,Upper Middle,Corporate,0.82
466,Ehsaan Lanka,23-11-70,Male,21-07-24,Middle,Digital,0.49
467,Rhea Sridhar,05-07-55,Male,09-06-24,Middle,Corporate,0.57
468,Nirvi Manne,27-02-01,Female,14-06-24,High,Retail,0.71
469,Adira Walia,10-11-64,Female,03-08-24,High,Digital,0.35
470,Divit Krish,19-04-98,Male,28-08-24,High,Digital,0
471,Onkar Dara,08-07-00,Female,04-02-25,Middle,Retail,0.36
472,Azad Khosla,25-08-92,Male,18-12-24,Middle,Corporate,0.91
473,Farhan Zacharia,04-11-68,Male,17-04-24,High,Corporate,0.67
474,Khushi Bhardwaj,13-06-84,Male,29-06-24,Middle,Digital,0.89
475,Dhruv Lalla,19-02-62,Male,14-03-25,High,Retail,0.48
476,Lakshay Chad,30-06-75,Male,29-10-24,High,Corporate,0.85
477,Azad Korpal,29-09-88,Female,15-11-24,Low,Digital,0.5
478,Badal Kamdar,15-09-91,Female,13-06-24,Upper Middle,Priority,0.67
479,Madhup Gour,12-02-82,Male,17-08-24,Upper Middle,Priority,0.66
480,Hunar Brar,12-04-81,Female,14-12-24,High,Digital,0.89
481,Misha Kumar,22-08-74,Female,23-06-24,Middle,Retail,0.56
482,Pranay Bala,02-09-92,Male,11-11-24,Low,Corporate,0.35
483,Divyansh Sharma,20-08-93,Female,17-05-24,High,Priority,0.8
484,Ritvik Ghose,01-05-82,Female,07-04-24,Upper Middle,Corporate,0.3
485,Stuvan Deep,23-12-68,Male,05-04-24,Upper Middle,Retail,0.58
486,Samar Dada,25-11-67,Male,07-05-24,Low,Retail,0.78
487,Myra Kota,13-08-02,Male,16-04-24,High,Retail,0.5
488,Arhaan Vala,19-05-88,Female,27-08-24,Low,Retail,0.45
489,Prisha Atwal,09-02-04,Female,10-12-24,Middle,Priority,0.31
490,Siya Wable,04-03-86,Female,18-06-24,High,Retail,0.46
491,Anaya Doshi,14-12-96,Female,10-04-24,Low,Priority,0.32
492,Navya Brar,05-06-58,Female,28-01-25,Upper Middle,Corporate,0.26
493,Vaibhav Uppal,23-04-70,Male,12-09-24,High,Retail,0.14
494,Amani Garde,23-04-75,Male,25-02-25,Middle,Retail,0.27
495,Azad Shukla,23-04-06,Female,24-03-25,Low,Corporate,0.2
496,Aaina Baral,27-12-82,Female,04-07-24,Low,Priority,0.89
497,Drishya Mangal,18-08-88,Female,30-04-24,Middle,Priority,0.57
498,Jayan Mani,08-09-72,Female,27-08-24,Upper Middle,Digital,0.28
499,Vritika Cherian,18-01-95,Female,08-04-24,Upper Middle,Corporate,0.44
500,Ivana Seshadri,16-09-83,Male,01-01-25,Low,Corporate,0.18
501,Dharmajan Kar,30-01-64,Female,23-04-24,Upper Middle,Retail,0.84
502,Neelofar Mangal,19-10-76,Male,18-03-25,High,Retail,0.73
503,Tarini Zachariah,30-10-90,Male,28-09-24,Upper Middle,Corporate,0.3
504,Advika Bains,02-01-04,Male,17-06-24,Low,Priority,0.55
505,Fateh Chandran,10-10-85,Male,29-05-24,High,Corporate,0.26
506,Romil Saini,15-12-98,Female,21-02-25,High,Priority,0.81
507,Krish Tara,20-04-72,Female,08-12-24,High,Digital,0.55
508,Anaya Keer,10-10-86,Male,08-09-24,Low,Corporate,0.54
509,Indrajit Chadha,25-03-77,Male,03-08-24,Middle,Digital,0.41
510,Anika Goswami,29-03-97,Female,08-06-24,Middle,Priority,0.96
511,Anika Rana,19-12-98,Female,06-06-24,Low,Corporate,0.16
512,Eshani Kuruvilla,01-02-85,Male,20-01-25,Low,Priority,0.36
513,Raunak Sood,06-10-86,Female,03-04-24,Middle,Retail,0.6
514,Shanaya Sawhney,17-12-75,Male,21-11-24,Upper Middle,Corporate,0.25
515,Vedika Tailor,21-08-70,Male,03-06-24,Low,Digital,0.06
516,Samiha Choudhary,20-07-99,Female,21-02-25,Upper Middle,Retail,0.13
517,Navya Goyal,04-02-88,Male,01-01-25,Low,Digital,0.16
518,Tara Shanker,14-07-90,Male,21-09-24,Low,Retail,0.78
519,Farhan Kapoor,21-12-85,Male,28-08-24,Low,Corporate,0.88
520,Mannat Magar,29-05-66,Female,30-11-24,High,Corporate,0.05
521,Mannat Kamdar,09-04-65,Male,28-04-24,Middle,Priority,0.77
522,Adira Garde,31-07-63,Male,24-02-25,High,Corporate,0.57
523,Damini Sen,29-04-03,Male,11-10-24,Middle,Priority,0.54
524,Pihu Sami,12-12-89,Female,28-11-24,Low,Corporate,1
525,Taimur Kapur,30-10-69,Female,24-02-25,High,Priority,0.01
526,Emir Lall,06-11-05,Male,01-09-24,Middle,Retail,0.65
527,Parinaaz Venkatesh,15-07-66,Male,30-11-24,Upper Middle,Priority,0.23
528,Mannat Kothari,22-04-55,Female,15-12-24,Upper Middle,Priority,0.79
529,Madhup Thaker,01-05-89,Male,27-04-24,Upper Middle,Digital,0.92
530,Umang Thaker,31-05-89,Male,08-01-25,Middle,Retail,0.1
531,Urvi Jayaraman,24-04-76,Female,27-06-24,Middle,Retail,0.99
532,Kiara Gaba,26-04-60,Female,02-12-24,Low,Corporate,0.41
533,Ojas Talwar,30-01-57,Female,21-04-24,Low,Corporate,0.75
534,Hiran Wali,29-08-55,Male,08-06-24,Low,Digital,0.15
535,Anahi Mannan,07-01-56,Female,29-07-24,Upper Middle,Corporate,0.43
536,Mohanlal Krishnan,29-09-73,Female,25-09-24,Middle,Corporate,0.57
537,Nakul Hora,03-08-60,Male,10-03-25,Upper Middle,Retail,0.64
538,Khushi Gupta,28-04-61,Female,17-09-24,Middle,Retail,0.51
539,Inaaya  Dave,13-08-88,Female,29-04-24,Middle,Priority,0.3
540,Lavanya Chawla,25-08-78,Male,21-03-25,Upper Middle,Digital,0.59
541,Reyansh Dubey,25-11-96,Male,19-01-25,High,Corporate,0.46
542,Onkar Dani,17-11-85,Female,03-10-24,Middle,Digital,0.8
543,Onkar Kuruvilla,04-09-68,Male,11-08-24,Low,Digital,0.37
544,Mehul Yogi,27-06-74,Male,14-07-24,Middle,Priority,0.44
545,Yashvi Mahal,04-08-94,Male,10-04-24,Upper Middle,Corporate,0.08
546,Indrans Johal,12-12-87,Female,07-11-24,High,Digital,0.5
547,Adah Yogi,08-05-00,Female,03-10-24,Low,Retail,0.66
548,Manjari Dhillon,19-07-93,Female,30-10-24,High,Digital,0.24
549,Devansh Dash,03-12-63,Male,09-11-24,Middle,Priority,0.79
550,Madhup Swaminathan,04-11-74,Male,07-02-25,Upper Middle,Priority,0.68
551,Pari Sami,16-09-67,Female,14-08-24,High,Corporate,0.5
552,Jivin Khosla,28-12-91,Female,26-05-24,Upper Middle,Corporate,0.4
553,Emir Kurian,03-10-79,Female,23-08-24,High,Priority,0.11
554,Indrajit Bahl,29-08-72,Male,13-02-25,Upper Middle,Digital,0.13
555,Shamik Manda,28-08-65,Female,22-11-24,Middle,Digital,0.9
556,Adah Uppal,20-11-91,Male,03-07-24,Middle,Retail,0.59
557,Ritvik Mand,30-07-94,Male,17-02-25,Middle,Retail,0.23
558,Sana Chandra,08-09-91,Female,23-08-24,Upper Middle,Digital,0.67
559,Parinaaz Raval,24-03-93,Male,27-06-24,Middle,Digital,0.05
560,Saanvi Chadha,18-10-99,Male,12-06-24,High,Corporate,0.62
561,Himmat Kashyap,11-05-92,Male,27-08-24,Upper Middle,Corporate,0.78
562,Samarth Doctor,07-07-88,Female,12-06-24,Middle,Retail,0.26
563,Kismat Manda,17-12-83,Female,29-12-24,Middle,Priority,0.28
564,Aarna Bath,04-01-96,Male,29-10-24,Middle,Corporate,0.39
565,Taimur Lall,01-01-95,Female,20-12-24,High,Digital,0.58
566,Nakul Kibe,05-02-63,Female,19-05-24,Middle,Digital,0.13
567,Priyansh Chowdhury,21-12-03,Female,13-11-24,High,Retail,0.08
568,Ojas Choudhury,12-05-56,Male,06-05-24,Upper Middle,Priority,0.43
569,Hridaan Balan,09-11-61,Female,16-10-24,Low,Digital,0.07
570,Sara Loyal,16-02-02,Male,04-04-24,High,Priority,0.65
571,Anika Seth,14-02-98,Male,30-10-24,Low,Priority,0.03
572,Aniruddh Chahal,24-04-78,Male,05-03-25,Low,Priority,0.4
573,Shray Rout,04-07-04,Female,04-09-24,Upper Middle,Retail,0.48
574,Amira Kaul,08-04-69,Male,04-10-24,High,Priority,0.52
575,Vardaniya Venkataraman,24-02-76,Male,20-04-24,High,Corporate,0.43
576,Lakshay Sahni,15-11-68,Male,17-03-25,High,Digital,0.41
577,Gokul Srinivas,29-05-88,Male,14-01-25,High,Retail,0.77
578,Inaaya  Sridhar,24-10-07,Female,16-03-25,Middle,Digital,0.1
579,Oorja Kannan,06-04-84,Female,06-08-24,Middle,Retail,0.54
580,Aaina Bhardwaj,17-11-69,Male,12-09-24,Middle,Corporate,0.81
581,Amira Chada,25-11-97,Female,09-07-24,Upper Middle,Priority,0.9
582,Myra Thaman,03-09-76,Female,28-05-24,Low,Digital,0.67
583,Pranay Basu,02-06-56,Male,30-11-24,High,Priority,0.92
584,Divit Shroff,13-11-82,Male,06-11-24,Middle,Digital,0.57
585,Manikya Choudhry,20-03-78,Female,29-06-24,Upper Middle,Priority,0.6
586,Ritvik Khosla,11-12-01,Female,02-11-24,Low,Digital,0.03
587,Nirvaan Sen,14-01-76,Female,11-03-25,Upper Middle,Corporate,0.12
588,Dhruv Khare,04-01-93,Female,01-12-24,Upper Middle,Digital,0.78
589,Priyansh Bawa,29-01-99,Female,19-02-25,Middle,Priority,0.2
590,Jivin Sandhu,03-10-60,Female,15-03-25,High,Retail,0.17
591,Tanya Keer,22-05-90,Male,06-02-25,Upper Middle,Priority,0.66
592,Raunak Lalla,23-04-71,Female,28-10-24,Middle,Retail,0.7
593,Lagan Buch,28-01-85,Female,22-09-24,Middle,Corporate,0.81
594,Aayush Kant,20-09-56,Female,26-11-24,Low,Retail,0.42
595,Inaaya  Basu,12-05-62,Male,24-11-24,Middle,Retail,0.22
596,Gatik Salvi,07-03-01,Male,24-07-24,Middle,Corporate,0.91
597,Arhaan Khurana,18-04-91,Male,29-11-24,Middle,Corporate,0.67
598,Kiara Bal,16-12-84,Male,13-06-24,High,Digital,0.66
599,Badal Thaker,16-02-64,Female,22-12-24,Low,Digital,0.95
600,Sara Sangha,27-06-83,Male,01-06-24,High,Priority,0.75
601,Veer Lala,30-07-68,Female,29-09-24,Middle,Retail,0.84
602,Shamik Raval,07-07-79,Female,20-07-24,Low,Retail,0.99
603,Taimur Gole,09-01-72,Male,29-07-24,High,Priority,0.5
604,Divij Chauhan,28-09-68,Female,23-09-24,Upper Middle,Digital,0.53
605,Hiran Thaker,27-04-68,Female,01-12-24,High,Priority,0.33
606,Dhanush Brar,30-01-90,Male,23-11-24,Low,Retail,0.68
607,Siya Jha,16-10-96,Male,26-10-24,Upper Middle,Priority,0.65
608,Shalv Dugal,22-03-80,Female,10-01-25,Upper Middle,Corporate,0.16
609,Rati Karnik,28-10-88,Female,18-07-24,Upper Middle,Digital,0.78
610,Divij Sankar,24-04-03,Female,13-04-24,Upper Middle,Priority,0.33
611,Aaina Bhatnagar,07-05-99,Male,08-10-24,Low,Digital,0.8
612,Navya Tara,06-04-03,Female,09-06-24,High,Retail,0.48
613,Nitara Barad,28-10-60,Female,19-08-24,High,Retail,0.61
614,Zoya Khare,29-12-98,Male,09-05-24,High,Digital,0.36
615,Anvi Balan,06-11-87,Male,25-04-24,Upper Middle,Corporate,0.68
616,Amani Sharma,22-10-94,Female,30-01-25,Middle,Corporate,0.6
617,Jayesh Subramanian,04-10-61,Female,21-07-24,Low,Digital,0.68
618,Yasmin Baral,05-03-89,Male,13-05-24,Low,Retail,0.9
619,Saanvi Ben,10-05-92,Male,22-09-24,Middle,Priority,0.11
620,Aarush Loyal,13-01-97,Female,14-01-25,Upper Middle,Digital,0.29
621,Chirag Bains,03-05-01,Male,05-08-24,Middle,Priority,0.98
622,Pari Divan,01-02-66,Male,02-12-24,Upper Middle,Retail,0.61
623,Shamik Kalita,04-04-06,Male,19-06-24,Upper Middle,Retail,0.1
624,Zaina Viswanathan,23-01-03,Male,14-08-24,Middle,Priority,0.93
625,Amani Manne,19-07-89,Female,05-10-24,Middle,Digital,0.71
626,Ryan Sami,26-05-04,Female,09-10-24,High,Corporate,0.87
627,Rohan Garde,25-12-88,Female,13-02-25,High,Corporate,0.87
628,Amani Bajaj,26-05-55,Male,18-01-25,Middle,Corporate,0.29
629,Kashvi Cheema,13-12-06,Male,19-09-24,Upper Middle,Digital,0.81
630,Neysa Handa,28-09-74,Male,15-12-24,High,Retail,0.45
631,Alia Kapadia,27-10-04,Male,19-10-24,High,Retail,0.56
632,Shray Sarkar,15-06-82,Female,19-08-24,High,Corporate,0.19
633,Arhaan Yohannan,09-08-61,Female,22-01-25,High,Digital,0.8
634,Uthkarsh Gill,10-11-85,Male,19-11-24,High,Corporate,0.06
635,Prisha Khosla,15-07-61,Male,26-02-25,Middle,Digital,0.99
636,Elakshi Ganesh,27-01-01,Male,09-11-24,High,Corporate,0.52
637,Adah Sampath,17-04-05,Male,28-07-24,Upper Middle,Digital,0.47
638,Sumer Kale,06-11-64,Female,25-12-24,Middle,Digital,0.96
639,Adira Dyal,18-09-99,Female,20-06-24,Middle,Corporate,0.77
640,Raunak Chokshi,27-01-79,Male,26-10-24,Low,Digital,0.95
641,Vritika Amble,04-04-56,Female,18-08-24,Upper Middle,Retail,0.57
642,Nayantara Keer,23-04-97,Male,04-01-25,Low,Digital,0.77
643,Zaina Chowdhury,26-05-71,Male,02-07-24,Low,Priority,0.75
644,Vedika Bora,10-12-67,Female,20-10-24,Upper Middle,Priority,0.18
645,Shayak Goyal,23-07-60,Female,13-05-24,Upper Middle,Digital,0.47
646,Zaina Garg,05-01-83,Male,20-11-24,Upper Middle,Corporate,0.09
647,Prerak Solanki,17-09-68,Female,27-07-24,Low,Retail,0.9
648,Rania Shetty,12-10-73,Female,25-09-24,Middle,Retail,0.18
649,Pari Kota,14-04-71,Male,19-02-25,High,Retail,0.82
650,Hunar Buch,18-12-67,Male,06-04-24,Low,Digital,0.05
651,Nakul Doshi,10-01-64,Female,04-08-24,Middle,Digital,0.56
652,Shamik Arora,31-07-92,Female,28-04-24,Upper Middle,Corporate,0.58
653,Zain Saha,03-07-99,Male,22-03-25,Middle,Corporate,0.85
654,Yuvraj  Sachdev,13-11-04,Female,02-11-24,High,Retail,0.73
655,Ishita Bhatt,09-12-67,Male,04-03-25,Upper Middle,Corporate,0.47
656,Vivaan Kaul,09-04-58,Female,26-09-24,Middle,Digital,0.48
657,Advik Karnik,28-05-67,Male,19-04-24,Low,Priority,0.62
658,Vedika Sane,20-04-92,Male,09-05-24,High,Priority,0.64
659,Sara Ramanathan,20-10-62,Female,02-05-24,Low,Priority,0.6
660,Anaya Ahuja,10-02-99,Female,28-07-24,High,Retail,0.94
661,Indranil Bhalla,21-04-03,Female,26-05-24,High,Priority,0.75
662,Sumer Raman,29-07-63,Male,08-06-24,Middle,Digital,0.36
663,Raghav Hayer,01-07-67,Female,13-01-25,High,Retail,0.84
664,Eva Chana,05-01-77,Female,15-02-25,Middle,Retail,0.59
665,Kismat Rajan,02-03-83,Male,08-09-24,Upper Middle,Corporate,0.63
666,Advik Choudhry,27-06-73,Female,30-03-25,Upper Middle,Digital,0.34
667,Vritika Majumdar,04-04-59,Female,30-06-24,Middle,Corporate,0.09
668,Kimaya Bhattacharyya,15-05-64,Female,03-12-24,High,Retail,0.72
669,Siya Bhandari,07-05-73,Male,08-04-24,Middle,Retail,0.77
670,Vidur Wali,07-02-72,Female,02-07-24,Upper Middle,Digital,0.6
671,Nirvaan Sura,07-09-72,Female,23-02-25,Middle,Retail,0.65
672,Ranbir Ahuja,28-09-07,Female,01-01-25,Upper Middle,Digital,0.82
673,Kiaan Dave,16-05-75,Male,20-11-24,Low,Retail,0.13
674,Khushi Shanker,25-07-62,Male,04-01-25,Low,Digital,0.57
675,Charvi Kalita,05-08-92,Female,11-09-24,High,Digital,0.95
676,Tushar Chakrabarti,20-10-71,Female,23-07-24,Low,Retail,0.08
677,Ahana  Verma,07-01-93,Female,21-04-24,Low,Digital,0.86
678,Sahil Kapur,11-06-72,Female,07-05-24,Middle,Priority,0.77
679,Darshit Roy,05-01-82,Male,19-10-24,Low,Corporate,0.36
680,Tushar Mangat,22-09-68,Female,23-11-24,Low,Retail,0.09
681,Veer Sharaf,07-01-57,Male,03-01-25,Low,Priority,0.17
682,Uthkarsh Dash,05-05-64,Female,02-02-25,Middle,Corporate,0.41
683,Indrajit Karpe,26-04-84,Male,21-09-24,Low,Digital,0.89
684,Zain Sangha,16-03-66,Female,24-05-24,Middle,Retail,0.26
685,Ela Chhabra,11-10-72,Female,26-11-24,Low,Priority,0.51
686,Saanvi Anand,13-04-55,Male,17-03-25,Upper Middle,Digital,0.6
687,Neelofar Bahl,27-05-80,Male,19-09-24,Low,Priority,0.59
688,Dharmajan Rajan,30-03-94,Female,19-04-24,Middle,Corporate,0.9
689,Amira Dhingra,21-04-62,Male,16-06-24,High,Digital,0.14
690,Samiha Datta,26-10-67,Female,13-11-24,Upper Middle,Digital,0.79
691,Kabir Setty,08-09-89,Male,24-06-24,Upper Middle,Priority,0.83
692,Eshani Kar,19-02-99,Male,09-05-24,Low,Priority,0.27
693,Raunak Deep,04-12-89,Male,18-09-24,High,Priority,0.4
694,Umang Ranganathan,29-07-03,Female,25-10-24,High,Priority,0.5
695,Kanav Dasgupta,07-09-02,Male,13-09-24,Upper Middle,Retail,0.37
696,Purab Kalita,16-04-03,Male,18-06-24,Upper Middle,Priority,0.01
697,Nehmat Mani,14-03-96,Male,28-01-25,Middle,Digital,0.58
698,Divij Gour,24-01-68,Male,12-04-24,Low,Priority,0.84
699,Shlok Jha,18-03-90,Female,30-07-24,High,Retail,0.86
700,Indrajit Singh,12-04-59,Female,03-03-25,Upper Middle,Priority,0.67
701,Faiyaz Venkatesh,19-06-95,Female,25-06-24,Middle,Corporate,0.01
702,Ranbir Khalsa,01-10-59,Female,01-08-24,High,Priority,0.23
703,Shaan Rajagopal,01-05-57,Male,19-01-25,Upper Middle,Digital,0.45
704,Kabir Lala,25-08-90,Male,20-04-24,High,Retail,0.26
705,Tara Kapur,17-12-77,Male,10-03-25,Upper Middle,Digital,0.85
706,Devansh Arora,15-05-90,Female,22-01-25,Upper Middle,Priority,0.26
707,Hiran Varughese,29-10-95,Male,05-10-24,Low,Corporate,0.31
708,Dharmajan D’Alia,15-04-95,Male,17-01-25,Upper Middle,Digital,0.05
709,Neysa Varghese,01-08-55,Male,09-01-25,High,Corporate,0.57
710,Rania Mander,07-08-81,Male,11-09-24,Low,Corporate,0.12
711,Jayant Sinha,19-04-06,Male,02-11-24,Middle,Priority,0.36
712,Mahika Ram,15-05-83,Male,30-09-24,Low,Corporate,0.77
713,Parinaaz Vasa,25-11-91,Female,28-10-24,Low,Corporate,0.17
714,Zaina Ratti,07-07-65,Female,28-11-24,Upper Middle,Corporate,0.5
715,Eshani Kashyap,02-04-60,Female,15-09-24,Upper Middle,Priority,0.86
716,Shayak Samra,17-06-85,Female,29-08-24,High,Digital,0.66
717,Dishani Issac,03-05-00,Female,12-03-25,Low,Priority,0.18
718,Drishya Batta,03-12-82,Male,28-05-24,High,Corporate,0.3
719,Vaibhav Thaker,12-04-77,Male,29-12-24,High,Priority,0.09
